fpr,tpr,threshold
0.0,0.0,1.9979945626504425
0.0,0.000984251968503937,0.9979945626504426
0.0,0.002952755905511811,0.9950124043177981
0.0016155088852988692,0.002952755905511811,0.9937144905283795
0.0016155088852988692,0.013779527559055118,0.9854948556458969
0.0032310177705977385,0.013779527559055118,0.9853878229910704
0.0032310177705977385,0.015748031496062992,0.9817133827202769
0.004846526655896607,0.015748031496062992,0.9816610251652198
0.004846526655896607,0.018700787401574805,0.9787729688121544
0.006462035541195477,0.018700787401574805,0.9780272404455423
0.006462035541195477,0.03543307086614173,0.9701731338906644
0.008077544426494346,0.03543307086614173,0.9701722535553702
0.008077544426494346,0.04330708661417323,0.9682986850334189
0.009693053311793215,0.04330708661417323,0.9675982606184383
0.009693053311793215,0.04429133858267716,0.9669951586849416
0.011308562197092083,0.04429133858267716,0.9651671629609478
0.011308562197092083,0.045275590551181105,0.964580212388028
0.012924071082390954,0.045275590551181105,0.9630154718366758
0.012924071082390954,0.04625984251968504,0.9623257975795434
0.014539579967689823,0.04625984251968504,0.96152822248144
0.014539579967689823,0.05905511811023622,0.9549006995373773
0.01615508885298869,0.05905511811023622,0.954818069864028
0.01615508885298869,0.0610236220472441,0.9542520869995327
0.017770597738287562,0.0610236220472441,0.9535683425206097
0.017770597738287562,0.07480314960629922,0.9468243967608764
0.01938610662358643,0.07480314960629922,0.9467412162094846
0.01938610662358643,0.08661417322834646,0.9389915902606251
0.0210016155088853,0.08661417322834646,0.9380570430316432
0.0210016155088853,0.10334645669291338,0.9307332816138479
0.022617124394184167,0.10334645669291338,0.9298828703087213
0.022617124394184167,0.11614173228346457,0.9254955021415322
0.024232633279483037,0.11614173228346457,0.925312956163008
0.024232633279483037,0.12007874015748031,0.9228642593832724
0.025848142164781908,0.12007874015748031,0.9227428794536318
0.025848142164781908,0.12106299212598425,0.9221349512017007
0.027463651050080775,0.12106299212598425,0.9217919342866964
0.027463651050080775,0.12893700787401574,0.918429256664057
0.030694668820678513,0.12893700787401574,0.9173933812930618
0.030694668820678513,0.1328740157480315,0.9152582421110012
0.03231017770597738,0.1328740157480315,0.9145960698221258
0.03231017770597738,0.13385826771653545,0.91428205841968
0.033925686591276254,0.13385826771653545,0.9136758290427132
0.033925686591276254,0.1377952755905512,0.9124956855369553
0.035541195476575124,0.1377952755905512,0.911933129633432
0.035541195476575124,0.140748031496063,0.9106374607842102
0.03715670436187399,0.140748031496063,0.9100071722875243
0.03715670436187399,0.14271653543307086,0.9098560764906882
0.03877221324717286,0.14271653543307086,0.9091776472426033
0.03877221324717286,0.1437007874015748,0.9087257616437768
0.04038772213247173,0.1437007874015748,0.9086678555847161
0.04038772213247173,0.1466535433070866,0.9070269390256538
0.04361873990306947,0.1466535433070866,0.9057105554274196
0.04361873990306947,0.1515748031496063,0.9036408389029885
0.045234248788368334,0.1515748031496063,0.9031059374533056
0.045234248788368334,0.15255905511811024,0.902688663873381
0.048465266558966075,0.15255905511811024,0.9024526196941739
0.048465266558966075,0.1594488188976378,0.9003532227449745
0.050080775444264945,0.1594488188976378,0.8999935454870697
0.050080775444264945,0.1624015748031496,0.8994776286069183
0.05492730210016155,0.1624015748031496,0.8987335924959536
0.05492730210016155,0.17125984251968504,0.8952356431978863
0.05654281098546042,0.17125984251968504,0.8951462148395088
0.05654281098546042,0.17224409448818898,0.8947506523158912
0.05815831987075929,0.17224409448818898,0.8943432374277652
0.05815831987075929,0.17421259842519685,0.8942398952095714
0.05977382875605816,0.17421259842519685,0.8941108022472366
0.05977382875605816,0.17519685039370078,0.893576569954527
0.061389337641357025,0.17519685039370078,0.8933414543381986
0.061389337641357025,0.17913385826771652,0.8921163282892977
0.0630048465266559,0.17913385826771652,0.8918212131183222
0.0630048465266559,0.18700787401574803,0.8866493623365643
0.06462035541195477,0.18700787401574803,0.8865929373213424
0.06462035541195477,0.19488188976377951,0.8824177652789867
0.06623586429725363,0.19488188976377951,0.8810156702420177
0.06623586429725363,0.2017716535433071,0.8772504526710394
0.06785137318255251,0.2017716535433071,0.8770455740473933
0.06785137318255251,0.2047244094488189,0.8746623608692086
