fpr,tpr,threshold
0.0,0.0,1.9997685800785274
0.0,0.000984251968503937,0.9997685800785273
0.0032310177705977385,0.000984251968503937,0.9977571964395361
0.0032310177705977385,0.001968503937007874,0.9975891237935343
0.004846526655896607,0.001968503937007874,0.9972340861066452
0.004846526655896607,0.012795275590551181,0.9929413003945663
0.008077544426494346,0.012795275590551181,0.9920487000570277
0.008077544426494346,0.01968503937007874,0.9895416267238155
0.009693053311793215,0.01968503937007874,0.9893358999662332
0.009693053311793215,0.022637795275590553,0.9885561820312718
0.011308562197092083,0.022637795275590553,0.9879950604668037
0.011308562197092083,0.03248031496062992,0.9845982646161001
0.012924071082390954,0.03248031496062992,0.9839692550450477
0.012924071082390954,0.03346456692913386,0.983938809022247
0.01615508885298869,0.03346456692913386,0.9828083381735541
0.01615508885298869,0.04232283464566929,0.9812891963009905
0.017770597738287562,0.04232283464566929,0.9812528532267415
0.017770597738287562,0.04330708661417323,0.9812445736162273
0.01938610662358643,0.04330708661417323,0.9810401999614058
0.01938610662358643,0.047244094488188976,0.9777799264381555
0.0210016155088853,0.047244094488188976,0.9772725295442335
0.0210016155088853,0.04822834645669291,0.9769682340689908
0.022617124394184167,0.04822834645669291,0.9765529020373254
0.022617124394184167,0.04921259842519685,0.9764486322336361
0.024232633279483037,0.04921259842519685,0.9764477906970784
0.024232633279483037,0.0531496062992126,0.9748371382381743
0.025848142164781908,0.0531496062992126,0.9746706238611048
0.025848142164781908,0.05511811023622047,0.9741736522856269
0.027463651050080775,0.05511811023622047,0.9738313381217142
0.027463651050080775,0.06496062992125984,0.9710524713666845
0.029079159935379646,0.06496062992125984,0.9705159949049128
0.029079159935379646,0.06692913385826772,0.9697934298143661
0.030694668820678513,0.06692913385826772,0.9693335655058672
0.030694668820678513,0.06791338582677166,0.9692568199065669
0.03231017770597738,0.06791338582677166,0.9687780583372798
0.03231017770597738,0.06988188976377953,0.9682197980965211
0.033925686591276254,0.06988188976377953,0.9678595566019051
0.033925686591276254,0.08070866141732283,0.9653446644267847
0.035541195476575124,0.08070866141732283,0.965222139412907
0.035541195476575124,0.08366141732283465,0.9644775901907517
0.03715670436187399,0.08366141732283465,0.9644642216325378
0.03715670436187399,0.08562992125984252,0.9642545047558305
0.03877221324717286,0.08562992125984252,0.9641534302392328
0.03877221324717286,0.09744094488188976,0.9597401936760712
0.04038772213247173,0.09744094488188976,0.9596137687774641
0.04038772213247173,0.0984251968503937,0.9593557525356037
0.04361873990306947,0.0984251968503937,0.9588042526401217
0.04361873990306947,0.10334645669291338,0.9561103394186876
0.046849757673667204,0.10334645669291338,0.9544123830113526
0.046849757673667204,0.10433070866141732,0.9544081605471287
0.048465266558966075,0.10433070866141732,0.9543273715569924
0.048465266558966075,0.10925196850393701,0.9530502456425991
0.050080775444264945,0.10925196850393701,0.9528014148584641
0.050080775444264945,0.12303149606299213,0.9484343169572595
0.051696284329563816,0.12303149606299213,0.9481174577791778
0.051696284329563816,0.13681102362204725,0.943889944830158
0.05331179321486268,0.13681102362204725,0.9433932399263025
0.05331179321486268,0.1466535433070866,0.9407205114863814
0.05492730210016155,0.1466535433070866,0.9400571319626254
0.05492730210016155,0.14763779527559054,0.940010367044541
0.05815831987075929,0.14763779527559054,0.9388495063185062
0.05815831987075929,0.1486220472440945,0.9388395226343265
0.05977382875605816,0.1486220472440945,0.9384172727201153
0.05977382875605816,0.14960629921259844,0.93790728633994
0.06462035541195477,0.14960629921259844,0.9371368329445663
0.06462035541195477,0.15059055118110237,0.9367273765226838
0.06623586429725363,0.15059055118110237,0.9366533312413797
0.06623586429725363,0.15649606299212598,0.9351180130807699
0.06785137318255251,0.15649606299212598,0.9350246424063053
0.06785137318255251,0.15846456692913385,0.9344145719124087
0.07269789983844911,0.15846456692913385,0.9326018155798383
0.07269789983844911,0.16043307086614172,0.9324251517237194
0.07431340872374798,0.16043307086614172,0.9316964001134834
0.07431340872374798,0.17913385826771652,0.9258943738348423
0.07754442649434572,0.17913385826771652,0.9255986125811353
0.07754442649434572,0.18208661417322836,0.9248706926895756
0.0791599353796446,0.18208661417322836,0.924240524220888
0.0791599353796446,0.18405511811023623,0.9238190452044095
0.08239095315024232,0.18405511811023623,0.9231972127216781
0.08239095315024232,0.18503937007874016,0.9229089705106635
0.08562197092084006,0.18503937007874016,0.9222098037874921
0.08562197092084006,0.1860236220472441,0.9216504376151317
0.08723747980613894,0.1860236220472441,0.9215425140732478
0.08723747980613894,0.18799212598425197,0.9209463322434215
0.0888529886914378,0.18799212598425197,0.9202749365068141
0.0888529886914378,0.1919291338582677,0.9199903198034811
0.09046849757673667,0.1919291338582677,0.919982635996575
0.09046849757673667,0.19980314960629922,0.9168197836797953
0.09208400646203554,0.19980314960629922,0.9156867613341225
0.09208400646203554,0.20374015748031496,0.914841318842111
0.09369951534733441,0.20374015748031496,0.9147185741654577
0.09369951534733441,0.20669291338582677,0.914008724362131
0.09531502423263329,0.20669291338582677,0.9138973843601411
0.09531502423263329,0.20964566929133857,0.9107267643077757
0.09693053311793215,0.20964566929133857,0.9107194596553345
0.09693053311793215,0.2106299212598425,0.9103862582431651
0.10016155088852989,0.2106299212598425,0.9102242171712727
0.10016155088852989,0.21358267716535434,0.9095385637989061
0.10177705977382875,0.21358267716535434,0.9092818332758158
0.10177705977382875,0.21751968503937008,0.9081804510628102
0.10662358642972536,0.21751968503937008,0.907058980747607
0.10662358642972536,0.21850393700787402,0.9065613355509778
0.10823909531502424,0.21850393700787402,0.9064575204752704
0.10823909531502424,0.21948818897637795,0.9064095841575799
0.11147011308562198,0.21948818897637795,0.9057231912930147
0.11147011308562198,0.2234251968503937,0.9050797968643076
0.1147011308562197,0.2234251968503937,0.904032116401421
0.1147011308562197,0.22440944881889763,0.9038800045398957
0.11631663974151858,0.22440944881889763,0.9035774911023037
0.11631663974151858,0.234251968503937,0.9006318260700269
0.11793214862681745,0.234251968503937,0.9005879784374546
0.11793214862681745,0.23523622047244094,0.9003817384132563
0.11954765751211632,0.23523622047244094,0.9002798962220936
0.11954765751211632,0.2372047244094488,0.8998101969114
0.12116316639741519,0.2372047244094488,0.8987185304457462
0.12116316639741519,0.23818897637795275,0.8985183924545102
0.12277867528271405,0.23818897637795275,0.8981738404191407
0.12277867528271405,0.24015748031496062,0.8978915879797064
0.12439418416801293,0.24015748031496062,0.8977824224629071
0.12439418416801293,0.24114173228346455,0.897664127305539
0.12762520193861066,0.24114173228346455,0.8972198024872698
0.12762520193861066,0.24507874015748032,0.8967152095653451
0.1308562197092084,0.24507874015748032,0.8961055456885759
0.1308562197092084,0.24606299212598426,0.8951395690751823
0.13247172859450726,0.24606299212598426,0.8936812082533477
0.13247172859450726,0.25,0.8930261951467803
0.13408723747980614,0.25,0.8926495405664862
0.13408723747980614,0.25098425196850394,0.8925560632547892
0.13731825525040386,0.25098425196850394,0.8921674665696491
0.13731825525040386,0.25393700787401574,0.8917982958622201
0.13893376413570274,0.25393700787401574,0.8917929385414641
0.13893376413570274,0.2559055118110236,0.8915832267722879
0.14054927302100162,0.2559055118110236,0.8908191396492973
0.14054927302100162,0.25688976377952755,0.8907821140751648
0.1421647819063005,0.25688976377952755,0.8900658133969163
0.1421647819063005,0.2588582677165354,0.8887653131095314
0.14539579967689822,0.2588582677165354,0.8873036027730833
0.14539579967689822,0.2608267716535433,0.8866597012069295
0.1470113085621971,0.2608267716535433,0.8864944762428186
0.1470113085621971,0.2618110236220472,0.8860608887276842
0.1518578352180937,0.2618110236220472,0.8854234560551568
0.1518578352180937,0.27165354330708663,0.8823675052517732
0.15347334410339256,0.27165354330708663,0.8822170644714458
0.15347334410339256,0.27263779527559057,0.8816608059123545
0.1567043618739903,0.27263779527559057,0.8814996749051253
0.1567043618739903,0.281496062992126,0.8782910294610772
0.1583198707592892,0.281496062992126,0.8772291072109469
0.1583198707592892,0.2844488188976378,0.876728309959132
0.1631663974151858,0.2844488188976378,0.8762703958077175
0.1631663974151858,0.2854330708661417,0.8760959222728361
0.16478190630048464,0.2854330708661417,0.8760788493324101
0.16478190630048464,0.28641732283464566,0.8760697061551467
0.16639741518578352,0.28641732283464566,0.8756876808885894
0.16639741518578352,0.297244094488189,0.8707188704727773
0.1680129240710824,0.297244094488189,0.8701256778782039
0.1680129240710824,0.3021653543307087,0.8676650425502807
0.17124394184168013,0.3021653543307087,0.8664226366514094
0.17124394184168013,0.3061023622047244,0.8634170119382443
0.172859450726979,0.3061023622047244,0.8632757219423156
0.172859450726979,0.3080708661417323,0.8628023658397515
0.17609046849757673,0.3080708661417323,0.8623306434890784
0.17609046849757673,0.31003937007874016,0.8620936885438119
0.18093699515347333,0.31003937007874016,0.8607377859627372
0.18093699515347333,0.31791338582677164,0.8576756777158875
0.1825525040387722,0.31791338582677164,0.8574476443723964
0.1825525040387722,0.32086614173228345,0.8563757129608003
0.1841680129240711,0.32086614173228345,0.8554689347406456
0.1841680129240711,0.3297244094488189,0.8532039679319954
0.18578352180936994,0.3297244094488189,0.8524995371996668
0.18578352180936994,0.3454724409448819,0.8471909818784708
0.18739903069466882,0.3454724409448819,0.8471864210718236
0.18739903069466882,0.3464566929133858,0.8470033362058107
0.19224555735056542,0.3464566929133858,0.8462117232051591
0.19224555735056542,0.3484251968503937,0.8460604482495164
0.1938610662358643,0.3484251968503937,0.8458050498019508
0.1938610662358643,0.35039370078740156,0.8443678553481319
0.19709208400646203,0.35039370078740156,0.8433615078729565
0.19709208400646203,0.3513779527559055,0.8430988384103884
0.1987075928917609,0.3513779527559055,0.8430230977000513
0.1987075928917609,0.35334645669291337,0.8427319523698361
0.20032310177705978,0.35334645669291337,0.8426805293831873
0.20032310177705978,0.3641732283464567,0.8380783197032021
0.2035541195476575,0.3641732283464567,0.8368724472844752
0.2035541195476575,0.3661417322834646,0.8355408874626112
