fpr,tpr,threshold
0.0,0.0,1.9988076751204988
0.0,0.000984251968503937,0.9988076751204988
0.0,0.003937007874015748,0.9933473309422086
0.0016155088852988692,0.003937007874015748,0.9927945670790094
0.0016155088852988692,0.005905511811023622,0.9872667645065251
0.0032310177705977385,0.005905511811023622,0.9825758417751698
0.0032310177705977385,0.010826771653543307,0.9789187211515022
0.004846526655896607,0.010826771653543307,0.9787869154746995
0.004846526655896607,0.013779527559055118,0.9771831641008076
0.006462035541195477,0.013779527559055118,0.976662752615121
0.006462035541195477,0.03051181102362205,0.9648861161075576
0.008077544426494346,0.03051181102362205,0.9642471626388791
0.008077544426494346,0.03346456692913386,0.9618843561071738
0.009693053311793215,0.03346456692913386,0.9615814563267597
0.009693053311793215,0.03543307086614173,0.9610296932096594
0.011308562197092083,0.03543307086614173,0.9607868751980795
0.011308562197092083,0.04330708661417323,0.9578211217533596
0.014539579967689823,0.04330708661417323,0.9557654155880893
0.014539579967689823,0.0531496062992126,0.9487021506546537
0.01615508885298869,0.0531496062992126,0.9480674994002964
0.01615508885298869,0.05905511811023622,0.9439943492374203
0.017770597738287562,0.05905511811023622,0.9439230151427859
0.017770597738287562,0.060039370078740155,0.9438068546063556
0.01938610662358643,0.060039370078740155,0.943790076653347
0.01938610662358643,0.0639763779527559,0.9419447160367843
0.0210016155088853,0.0639763779527559,0.9417812757471838
0.0210016155088853,0.06496062992125984,0.9413959734122075
0.025848142164781908,0.06496062992125984,0.9410546297201832
0.025848142164781908,0.06791338582677166,0.9401421180706473
0.027463651050080775,0.06791338582677166,0.9391351996237349
0.027463651050080775,0.06988188976377953,0.9386553094106388
0.029079159935379646,0.06988188976377953,0.9386167868524623
0.029079159935379646,0.07086614173228346,0.9386069294461676
0.030694668820678513,0.07086614173228346,0.9377513705718473
0.030694668820678513,0.0797244094488189,0.9337475317556053
0.03231017770597738,0.0797244094488189,0.9336587818408696
0.03231017770597738,0.08070866141732283,0.9332092008278999
0.033925686591276254,0.08070866141732283,0.9326160615951087
0.033925686591276254,0.08366141732283465,0.9314297268618602
0.035541195476575124,0.08366141732283465,0.9308917796985018
0.035541195476575124,0.09744094488188976,0.9225245963783985
0.03715670436187399,0.09744094488188976,0.9222491639149205
0.03715670436187399,0.10728346456692914,0.9200429841169313
0.03877221324717286,0.10728346456692914,0.9198965952727434
0.03877221324717286,0.11220472440944881,0.9190343426606484
0.0420032310177706,0.11220472440944881,0.9178463158937907
0.0420032310177706,0.1141732283464567,0.9161375516482094
0.04361873990306947,0.1141732283464567,0.915423478152113
0.04361873990306947,0.11614173228346457,0.914534763855399
0.045234248788368334,0.11614173228346457,0.9136342440913272
0.045234248788368334,0.1309055118110236,0.9066661270487141
0.046849757673667204,0.1309055118110236,0.9060194003278418
0.046849757673667204,0.13188976377952755,0.905538497518289
0.051696284329563816,0.13188976377952755,0.9032248463833983
0.051696284329563816,0.14271653543307086,0.8954708508130889
0.05331179321486268,0.14271653543307086,0.8951305022177849
0.05331179321486268,0.14468503937007873,0.8942215589394277
0.05492730210016155,0.14468503937007873,0.8941901707206648
0.05492730210016155,0.14763779527559054,0.8935633828064145
0.05654281098546042,0.14763779527559054,0.8935191474208121
0.05654281098546042,0.1594488188976378,0.8881384833860071
0.05815831987075929,0.1594488188976378,0.888102312201003
0.05815831987075929,0.16633858267716536,0.8823207284554673
0.05977382875605816,0.16633858267716536,0.8821604206262139
0.05977382875605816,0.16830708661417323,0.8814083969569667
0.061389337641357025,0.16830708661417323,0.8812212305939022
0.061389337641357025,0.16929133858267717,0.8805908252759999
0.0630048465266559,0.16929133858267717,0.880288692913148
0.0630048465266559,0.1702755905511811,0.8801722536857614
0.06623586429725363,0.1702755905511811,0.8794699856794762
0.06623586429725363,0.18110236220472442,0.8744832273621586
0.06785137318255251,0.18110236220472442,0.8744495417461708
0.06785137318255251,0.1830708661417323,0.8743221267477931
0.06946688206785137,0.1830708661417323,0.8737998667718629
0.06946688206785137,0.18503937007874016,0.8736742293747372
0.07108239095315025,0.18503937007874016,0.8731990403293939
0.07108239095315025,0.18700787401574803,0.872341410084501
0.07431340872374798,0.18700787401574803,0.8716037648495569
0.07431340872374798,0.19586614173228348,0.868546113428624
0.07592891760904685,0.19586614173228348,0.868364035086058
0.07592891760904685,0.20275590551181102,0.8668588846924568
0.07754442649434572,0.20275590551181102,0.8666583518334146
0.07754442649434572,0.20866141732283464,0.8637756467964427
0.0791599353796446,0.20866141732283464,0.8632890141515522
0.0791599353796446,0.21948818897637795,0.8587424196931395
0.08239095315024232,0.21948818897637795,0.8578096344588388
0.08239095315024232,0.2263779527559055,0.8555512832206789
0.0840064620355412,0.2263779527559055,0.8553346947715047
0.0840064620355412,0.22736220472440946,0.8547728729835976
0.08562197092084006,0.22736220472440946,0.8547571905616076
0.08562197092084006,0.234251968503937,0.851226313590836
0.08723747980613894,0.234251968503937,0.8511951425592449
0.08723747980613894,0.24114173228346455,0.8472778481424633
0.09046849757673667,0.24114173228346455,0.8471525401760853
0.09046849757673667,0.25098425196850394,0.8412233679948758
0.09208400646203554,0.25098425196850394,0.8409496246366478
0.09208400646203554,0.25196850393700787,0.8407258639568129
0.09369951534733441,0.25196850393700787,0.8404773120238334
0.09369951534733441,0.2529527559055118,0.8404743528182225
0.09531502423263329,0.2529527559055118,0.8399576621725254
0.09531502423263329,0.25393700787401574,0.8391434914715233
0.09693053311793215,0.25393700787401574,0.8388534959031373
0.09693053311793215,0.2549212598425197,0.8388263979663816
0.10016155088852989,0.2549212598425197,0.8381738873177085
0.10016155088852989,0.25688976377952755,0.8378949057930063
0.10177705977382875,0.25688976377952755,0.837643788144288
0.10177705977382875,0.2608267716535433,0.8356170073727969
0.10339256865912763,0.2608267716535433,0.8354586807899751
